Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1.0,1.0,male,0.3125,0.0,0.0,0.11845922260278148,S
0.0,1.0,male,0.475,0.0,0.0,0.12029972087807614,S
1.0,1.0,female,0.26875,0.125,0.0,0.36794729593018294,Q
0.0,0.3333333333333333,male,0.5875,0.0,0.0,0.7922674694977024,S
0.0,1.0,female,0.18125,0.125,0.0,0.22022293187718636,C
0.0,1.0,male,0.275,0.0,0.0,0.12264909864339434,S
0.0,1.0,female,0.25,0.125,0.0,0.1496928439964409,S
0.0,1.0,female,0.2125,0.0,0.0,0.22028539911997366,C
0.0,1.0,male,0.2625,0.0,0.0,0.12074460953402484,S
0.0,1.0,male,0.88125,0.0,0.0,0.11807832478090757,Q
0.0,0.6666666666666666,male,0.3625,0.125,0.0,0.31995417037407214,S
0.0,0.3333333333333333,male,0.3,0.0,0.16666666666666666,1.0,C
0.0,1.0,female,0.025,0.5,0.3333333333333333,0.4765031751642431,S
0.0,0.6666666666666666,male,0.2625,0.25,0.0,1.0,S
0.0,1.0,male,0.3125,0.0,0.0,0.12264909864339434,S
0.0,0.6666666666666666,male,0.40625,0.125,0.0,0.4581560888802213,C
1.0,0.6666666666666666,female,0.40625,0.0,0.0,0.1980668673744256,S
0.0,0.3333333333333333,male,0.675,0.0,0.16666666666666666,1.0,S
1.0,1.0,male,0.15,0.125,0.0,0.1712775617663908,C
0.0,1.0,male,0.3125,0.0,0.0,0.11807832478090757,Q
1.0,1.0,male,0.3,0.0,0.0,0.10881031897907195,S
1.0,1.0,female,0.26875,0.125,0.16666666666666666,0.3406491108321246,C
0.0,1.0,male,0.5625,0.0,0.0,0.10627049230281681,S
0.0,1.0,male,0.4125,0.0,0.0,0.12029972087807614,C
0.0,1.0,male,0.25,0.0,0.0,0.1074131857684385,S
0.0,1.0,female,0.5875,0.125,0.0,0.22092073668685933,S
1.0,0.6666666666666666,female,0.3625,0.125,0.0,0.3961337347488512,S
0.0,0.6666666666666666,male,0.3125,0.0,0.0,0.1980668673744256,S
0.0,0.6666666666666666,male,0.2875,0.0,0.0,0.2292364979340102,C
1.0,0.3333333333333333,female,0.2375,0.0,0.3333333333333333,0.4004500688663262,S
0.0,0.3333333333333333,male,0.4625,0.125,0.0,0.8090269736601539,S
0.0,1.0,male,0.2,0.0,0.0,0.14042483819460527,S
0.0,0.3333333333333333,male,0.3,0.0,0.0,1.0,C
0.0,1.0,female,0.26875,0.0,0.3333333333333333,0.23228368050900136,C
1.0,1.0,female,0.275,0.0,0.0,0.11807832478090757,S
1.0,1.0,female,0.3,0.125,0.0,0.24148921906804968,S
0.0,1.0,male,0.2375,0.0,0.0,0.10284241190595175,Q
0.0,0.6666666666666666,male,0.225,0.0,0.0,0.1752129980619919,S
0.0,0.6666666666666666,male,0.2375,0.125,0.16666666666666666,0.5599197981546262,S
1.0,1.0,male,0.3375,0.0,0.0,0.11877612959058055,S
0.0,1.0,female,0.1125,0.25,0.3333333333333333,0.5237345050766061,S
0.0,0.6666666666666666,male,0.45625,0.0,0.3333333333333333,0.3961337347488512,S
0.0,0.6666666666666666,male,0.525,0.0,0.0,0.1980668673744256,S
0.0,0.6666666666666666,male,0.6375,0.0,0.0,0.1908298087588216,S
1.0,0.3333333333333333,female,0.275,0.125,0.0,1.0,S
0.0,1.0,male,0.69375,0.0,0.0,0.12264909864339434,S
0.0,1.0,male,0.50625,0.0,0.3333333333333333,0.22092073668685933,S
0.0,1.0,male,0.3125,0.0,0.0,0.11141261289811441,S
0.0,0.3333333333333333,male,0.6375,0.0,0.16666666666666666,0.935168143534488,C
1.0,1.0,female,0.2,0.0,0.0,0.1178238850358958,Q
0.0,1.0,male,0.375,0.0,0.0,0.12264909864339434,S
0.0,1.0,male,0.3125,0.0,0.0,0.13198109527930474,S
0.0,1.0,male,0.3125,1.0,0.3333333333333333,1.0,S
0.0,1.0,male,0.55,0.0,0.16666666666666666,0.24529819728678867,S
1.0,0.6666666666666666,female,0.5,0.0,0.0,0.2399656277805541,S
0.0,1.0,male,0.325,0.0,0.0,0.11845922260278148,S
0.0,1.0,male,0.2125,0.0,0.0,0.13198109527930474,S
0.0,1.0,male,0.0125,0.5,0.16666666666666666,0.604675292224809,S
1.0,1.0,male,0.1125,0.0,0.3333333333333333,0.3127171117584681,S
1.0,0.3333333333333333,female,0.4375,0.0,0.16666666666666666,0.8379752081225699,S
0.0,1.0,female,0.5625,0.125,0.6666666666666666,0.42508196921126723,S
0.0,0.3333333333333333,male,0.5,0.0,0.0,0.39499104128322954,S
0.0,1.0,male,0.35,0.0,0.0,0.8607650866009289,S
0.0,0.3333333333333333,male,0.7625,0.0,0.0,0.5104030813110199,S
0.0,1.0,male,0.05,0.5,0.16666666666666666,0.4437459624830881,Q
1.0,1.0,female,0.0125,0.125,0.16666666666666666,0.1696259888107456,S
0.0,1.0,male,0.2625,0.0,0.0,0.12074460953402484,S
0.0,0.3333333333333333,male,0.7,0.0,0.0,0.4676785344270687,C
0.0,1.0,male,0.225,0.125,0.16666666666666666,0.11966590690247797,S
0.0,1.0,male,0.3125,0.375,0.16666666666666666,0.3880084224126373,S
0.0,0.3333333333333333,female,0.625,0.0,0.0,0.4374611484221688,C
0.0,0.6666666666666666,male,0.375,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.45,0.0,0.0,0.0,S
0.0,1.0,female,0.26875,1.0,0.3333333333333333,1.0,S
0.0,0.6666666666666666,male,0.375,0.0,0.0,0.22930048876808504,C
0.0,1.0,male,0.1125,0.5,0.3333333333333333,0.47821721536267564,S
1.0,0.6666666666666666,male,0.0125,0.25,0.16666666666666666,0.5942006021232769,S
1.0,1.0,female,0.05,0.0,0.3333333333333333,0.33557098107090183,S
0.0,0.3333333333333333,male,0.5,0.0,0.0,0.7617956437477909,S
1.0,1.0,female,0.26875,0.125,0.0,0.23615664956181515,Q
1.0,0.3333333333333333,male,0.5625,0.0,0.0,0.40451348683007693,S
0.0,1.0,male,0.5,0.125,0.16666666666666666,0.23615664956181515,Q
0.0,1.0,male,0.45,0.0,0.0,0.12029972087807614,S
1.0,0.6666666666666666,female,0.4,0.0,0.0,0.1980668673744256,S
0.0,0.6666666666666666,male,0.2375,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.2375,0.125,0.0,0.11966590690247797,S
1.0,0.6666666666666666,male,0.0375,0.125,0.16666666666666666,0.3961337347488512,S
1.0,0.3333333333333333,female,0.55,0.0,0.0,0.4223516936240752,C
1.0,0.3333333333333333,female,0.725,0.0,0.0,1.0,C
0.0,1.0,male,0.3125,0.0,0.0,0.11807832478090757,Q
0.0,1.0,male,0.525,0.0,0.16666666666666666,0.12804565898370365,S
1.0,1.0,female,0.26875,0.0,0.0,0.11807832478090757,Q
0.0,0.6666666666666666,female,0.3,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.35,0.0,0.0,0.14474117231208025,S
0.0,1.0,male,0.3125,1.0,0.3333333333333333,1.0,S
0.0,1.0,male,0.425,0.0,0.0,0.098969442853138,S
0.0,1.0,male,0.56875,0.0,0.0,0.11007947052155577,C
1.0,1.0,male,0.225,0.0,0.0,0.12264909864339434,S
0.0,1.0,female,0.025,0.0,0.16666666666666666,0.15940573845422523,S
0.0,1.0,male,0.4,0.125,0.0,0.24148921906804968,S
1.0,1.0,male,0.325,0.0,0.0,0.2862447131382324,C
1.0,1.0,female,0.2,0.0,0.0,0.11807832478090757,Q
1.0,0.3333333333333333,male,0.5,0.0,0.0,0.4723132991236303,C
0.0,1.0,male,0.3,0.0,0.0,0.1074131857684385,S
1.0,0.6666666666666666,female,0.4375,0.0,0.0,0.31995417037407214,S
0.0,1.0,male,0.275,0.0,0.0,0.11046036834342966,S
0.0,0.6666666666666666,male,0.375,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.3125,0.125,0.0,0.11807832478090757,Q
1.0,0.3333333333333333,female,0.3875,0.125,0.0,1.0,C
1.0,1.0,female,0.3375,0.0,0.0,0.12074460953402484,S
0.0,0.6666666666666666,male,0.525,0.125,0.0,0.411369647623807,S
1.0,0.3333333333333333,female,0.4,0.0,0.0,1.0,C
0.0,0.6666666666666666,male,0.375,0.0,0.0,0.15997708518703607,S
1.0,1.0,male,0.2,0.0,0.0,0.12264909864339434,S
0.0,0.6666666666666666,male,0.3375,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.6375,0.0,0.0,0.12264909864339434,S
0.0,1.0,male,0.3125,0.0,0.0,0.12029972087807614,S
1.0,0.3333333333333333,male,0.475,0.125,0.0,1.0,S
0.0,1.0,male,0.275,0.0,0.0,0.14245578538083686,S
1.0,0.6666666666666666,male,0.2375,0.0,0.0,0.15997708518703607,S
0.0,1.0,male,0.25625,0.0,0.0,0.11046036834342966,S
0.0,0.6666666666666666,male,0.225,0.0,0.0,0.1980668673744256,S
0.0,1.0,female,0.26875,0.375,0.16666666666666666,0.3880084224126373,S
1.0,0.3333333333333333,female,0.4375,0.125,0.0,1.0,S
0.0,1.0,male,0.3625,0.0,0.0,0.11845922260278148,S
0.0,0.6666666666666666,male,0.7375,0.0,0.0,0.2056848238119035,S
1.0,1.0,female,0.0625,0.5,0.3333333333333333,0.47821721536267564,S
0.0,0.6666666666666666,male,0.3,0.0,0.0,0.15997708518703607,S
0.0,1.0,female,0.26875,0.0,0.0,0.11503114220591641,S
0.0,0.6666666666666666,male,0.55,0.125,0.0,0.3961337347488512,S
1.0,0.6666666666666666,female,0.1,0.0,0.3333333333333333,0.39994271296759015,S
0.0,0.6666666666666666,male,0.2375,0.0,0.0,0.15997708518703607,S
0.0,0.6666666666666666,male,0.4125,0.0,0.0,0.18702083054008264,S
0.0,1.0,female,0.26875,0.125,0.0,0.22022293187718636,C
1.0,1.0,female,0.26875,0.125,0.0,0.23615664956181515,Q
0.0,0.6666666666666666,male,0.3625,0.0,0.0,0.15997708518703607,S
0.0,1.0,male,0.275,0.0,0.0,0.1085558792340602,S
0.0,1.0,male,0.375,0.0,0.0,0.11007947052155577,C
0.0,0.3333333333333333,male,0.55,0.25,0.0,1.0,Q
0.0,1.0,female,0.3125,0.0,0.0,0.11845922260278148,S
1.0,0.6666666666666666,female,0.3,0.0,0.3333333333333333,0.22092073668685933,S
1.0,0.3333333333333333,male,0.4625,0.125,0.16666666666666666,0.8007112124130029,S
0.0,0.6666666666666666,male,0.675,0.125,0.0,0.3961337347488512,S
0.0,1.0,male,0.3125,0.0,0.0,0.11046036834342966,S
0.0,1.0,female,0.3625,0.125,0.16666666666666666,0.15940573845422523,S
0.0,0.3333333333333333,male,0.775,0.0,0.0,0.40451348683007693,S
0.0,1.0,male,0.375,0.125,0.0,0.24529819728678867,S
0.0,1.0,female,0.5125,0.0,0.3333333333333333,0.3079558889850444,S
1.0,1.0,female,0.3625,0.0,0.3333333333333333,0.23228368050900136,C
1.0,0.3333333333333333,female,0.4375,0.0,0.0,1.0,C
1.0,0.3333333333333333,female,0.375,0.0,0.0,1.0,S
1.0,0.3333333333333333,female,0.4375,0.0,0.0,1.0,C
1.0,0.6666666666666666,female,0.625,0.0,0.16666666666666666,0.3961337347488512,S
0.0,1.0,male,0.3125,0.0,0.0,0.11807832478090757,Q
1.0,1.0,male,0.0375,0.5,0.3333333333333333,0.47821721536267564,S
0.0,0.3333333333333333,male,0.65,0.125,0.16666666666666666,1.0,S
0.0,0.3333333333333333,male,0.5,0.0,0.0,0.0,S
0.0,1.0,female,0.26875,0.0,0.0,0.11807832478090757,Q
0.0,0.6666666666666666,male,0.45,0.0,0.0,0.15997708518703607,S
0.0,1.0,male,0.2,0.5,0.16666666666666666,0.604675292224809,S
1.0,1.0,male,0.3125,0.125,0.0,0.11845922260278148,S
1.0,0.3333333333333333,female,0.725,0.0,0.16666666666666666,1.0,S
1.0,0.3333333333333333,female,0.4375,0.0,0.0,1.0,S
0.0,0.3333333333333333,male,0.5,0.0,0.0,0.4723132991236303,S
1.0,1.0,male,0.3125,0.0,0.0,0.0,S
1.0,0.6666666666666666,female,0.5125,0.0,0.16666666666666666,0.2971003010616384,S
0.0,0.3333333333333333,male,0.4625,0.0,0.16666666666666666,0.4525066123861877,C
1.0,1.0,female,0.26875,0.0,0.0,0.11807832478090757,Q
1.0,0.3333333333333333,female,0.7875,0.125,0.0,1.0,S
0.0,1.0,female,0.5625,0.0,0.0,0.11807832478090757,S
0.0,0.6666666666666666,male,0.375,0.0,0.0,0.0,S
0.0,1.0,male,0.0875,0.5,0.16666666666666666,0.4437459624830881,Q
1.0,1.0,female,0.4375,0.125,0.16666666666666666,0.3085272357178553,S
0.0,1.0,male,0.8125,0.0,0.0,0.11807832478090757,Q
0.0,1.0,male,0.35,0.0,0.0,0.11966590690247797,S
0.0,1.0,male,0.2,0.0,0.0,0.14474117231208025,S
1.0,1.0,male,0.2375,0.0,0.0,0.12264909864339434,S
0.0,0.3333333333333333,male,0.5,0.0,0.0,0.3961337347488512,S
0.0,1.0,male,0.4125,0.0,0.0,0.13198109527930474,C
1.0,1.0,male,0.375,0.0,0.0,0.14474117231208025,S
0.0,1.0,male,0.275,0.0,0.0,0.12029972087807614,S
1.0,0.6666666666666666,male,0.525,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.275,0.0,0.0,0.11807832478090757,Q
1.0,0.3333333333333333,female,0.325,0.0,0.0,1.0,S
1.0,0.3333333333333333,female,0.2375,0.125,0.0,1.0,C
0.0,0.6666666666666666,male,0.45,0.0,0.0,0.19616237826505614,C
0.0,1.0,female,0.3,0.0,0.0,0.13483782894335897,S
0.0,1.0,male,0.3,0.0,0.0,0.12029972087807614,S
0.0,0.3333333333333333,male,0.5,0.0,0.0,0.4223516936240752,C
0.0,1.0,male,0.29375,0.0,0.0,0.11014346135563058,C
0.0,0.3333333333333333,female,0.025,0.125,0.3333333333333333,1.0,S
1.0,0.3333333333333333,male,0.5,0.0,0.0,0.46469534268615237,S
1.0,0.3333333333333333,female,0.625,0.0,0.16666666666666666,1.0,C
1.0,1.0,female,0.26875,0.0,0.0,0.11807832478090757,Q
1.0,1.0,male,0.3125,0.25,0.0,0.3542349743427227,Q
0.0,1.0,male,0.2375,0.0,0.0,0.0,S
1.0,0.6666666666666666,female,0.35,0.0,0.0,0.18816352400570432,Q
0.0,1.0,male,0.3125,0.0,0.0,0.12264909864339434,S
1.0,0.3333333333333333,male,0.0115,0.125,0.3333333333333333,1.0,S
1.0,0.3333333333333333,female,0.4375,0.0,0.0,1.0,C
1.0,0.3333333333333333,female,0.2125,0.125,0.0,1.0,C
0.0,0.6666666666666666,male,0.375,0.125,0.0,0.3656619089989396,C
1.0,0.3333333333333333,female,0.375,0.0,0.0,0.8673683312409347,C
1.0,0.3333333333333333,female,0.3,0.0,0.0,1.0,C
1.0,0.3333333333333333,female,0.225,0.25,0.3333333333333333,1.0,C
0.0,0.6666666666666666,female,0.325,0.125,0.16666666666666666,0.3961337347488512,S
0.0,1.0,male,0.35,0.0,0.0,0.12029972087807614,S
0.0,0.6666666666666666,male,0.5375,0.125,0.16666666666666666,0.39994271296759015,S
1.0,1.0,female,0.325,0.0,0.0,0.11966590690247797,S
1.0,0.6666666666666666,female,0.3,0.125,0.0,0.3961337347488512,S
0.0,0.6666666666666666,male,0.675,0.0,0.0,0.21330278024938143,S
1.0,0.3333333333333333,female,0.3875,0.0,0.3333333333333333,1.0,S
1.0,0.3333333333333333,female,0.5,0.125,0.16666666666666666,1.0,C
0.0,1.0,male,0.275,0.0,0.0,0.11046036834342966,S
0.0,1.0,male,0.3375,0.0,0.0,0.12029972087807614,S
1.0,0.6666666666666666,female,0.375,0.0,0.0,0.18816352400570432,Q
1.0,0.6666666666666666,female,0.275,0.125,0.16666666666666666,0.44184147337371865,S
0.0,1.0,male,0.3125,1.0,0.3333333333333333,1.0,S
1.0,0.3333333333333333,female,0.45,0.0,0.0,1.0,C
0.0,1.0,male,0.7625,0.0,0.0,0.0950340065575369,S
1.0,0.6666666666666666,female,0.45,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.3875,0.125,0.16666666666666666,0.3127171117584681,S
1.0,0.3333333333333333,female,0.2,0.0,0.16666666666666666,0.8833660397596382,C
1.0,1.0,female,0.26875,0.25,0.0,0.3542349743427227,Q
0.0,0.3333333333333333,male,0.56875,0.0,0.0,0.4342235169362408,S
0.0,0.3333333333333333,male,0.475,0.0,0.16666666666666666,1.0,S
0.0,1.0,male,0.2,0.25,0.0,0.2742464317492047,S
1.0,0.3333333333333333,female,0.4375,0.125,0.0,1.0,S
0.0,1.0,male,0.3125,0.0,0.0,0.12029972087807614,S
0.0,0.3333333333333333,male,0.3625,0.125,0.0,1.0,S
1.0,0.3333333333333333,female,0.5125,0.0,0.0,1.0,C
1.0,1.0,male,0.5625,0.0,0.0,0.12264909864339434,S
0.0,0.3333333333333333,male,0.5625,0.0,0.0,0.5408749070609314,S
1.0,0.6666666666666666,male,0.025,0.125,0.16666666666666666,0.3961337347488512,S
1.0,0.3333333333333333,female,0.3,0.375,0.3333333333333333,1.0,S
0.0,0.6666666666666666,male,0.35,0.0,0.0,0.1980668673744256,S
0.0,0.6666666666666666,male,0.3125,0.0,0.0,0.1980668673744256,S
0.0,0.6666666666666666,male,0.45,0.0,0.0,0.1980668673744256,S
1.0,0.6666666666666666,female,0.3,0.0,0.0,0.1980668673744256,S
1.0,0.6666666666666666,female,0.5,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.26875,0.125,0.0,0.24529819728678867,S
1.0,1.0,male,0.0375,0.125,0.16666666666666666,0.24225101471179747,S
0.0,1.0,male,0.525,0.0,0.0,0.13198109527930474,S
0.0,1.0,male,0.2875,0.0,0.0,0.1405512962714674,S
0.0,0.3333333333333333,male,0.5,0.0,0.0,0.5332569506234536,S
0.0,1.0,male,0.1875,0.125,0.16666666666666666,0.11014346135563058,C
0.0,1.0,male,0.3125,0.125,0.0,0.2711992491742135,S
0.0,1.0,male,0.3125,0.0,0.0,0.11007947052155577,C
0.0,1.0,male,0.35,0.0,0.0,0.14474117231208025,S
1.0,0.3333333333333333,female,0.275,0.0,0.16666666666666666,0.8379752081225699,S
0.0,0.6666666666666666,female,0.475,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.26875,0.0,0.0,0.12004680472435186,Q
1.0,1.0,female,0.26875,0.0,0.0,0.12004680472435186,Q
0.0,1.0,male,0.5,0.125,0.6666666666666666,0.42508196921126723,S
0.0,0.6666666666666666,male,0.3625,0.125,0.0,0.4223516936240752,C
0.0,1.0,female,0.5625,0.0,0.16666666666666666,0.22022293187718636,C
0.0,1.0,male,0.4375,0.0,0.0,0.1074131857684385,S
0.0,1.0,male,0.3125,0.125,0.0,0.23615664956181515,Q
0.0,1.0,male,0.375,0.0,0.0,0.11046036834342966,S
1.0,0.3333333333333333,female,0.75,0.125,0.0,1.0,C
1.0,1.0,female,0.26875,0.0,0.0,0.11014346135563058,C
1.0,1.0,female,0.26875,0.0,0.0,0.11807832478090757,Q
1.0,0.3333333333333333,female,0.3,0.0,0.0,1.0,C
1.0,0.3333333333333333,male,0.3125,0.125,0.0,0.8447049108394378,C
0.0,1.0,male,0.225,0.125,0.0,0.098969442853138,S
0.0,1.0,male,0.2375,0.0,0.0,0.12264909864339434,S
0.0,0.3333333333333333,male,0.275,0.0,0.0,1.0,C
0.0,1.0,female,0.0375,0.375,0.16666666666666666,0.3210968638396938,S
1.0,0.3333333333333333,female,0.4375,0.125,0.0,1.0,C
1.0,1.0,female,0.275,0.0,0.0,0.11046036834342966,S
0.0,0.3333333333333333,male,0.3375,0.0,0.3333333333333333,1.0,C
0.0,1.0,male,0.25,0.0,0.0,0.061134100410760214,C
0.0,1.0,male,0.2375,0.0,0.0,0.11845922260278148,S
1.0,0.3333333333333333,female,0.525,0.0,0.0,1.0,C
1.0,1.0,female,0.0125,0.0,0.3333333333333333,0.23983916970369196,C
0.0,1.0,male,0.4,0.0,0.0,0.12074460953402484,S
1.0,0.3333333333333333,female,0.4375,0.125,0.0,0.7922674694977024,S
