Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1.0,0.5,female,0.20834380497612465,0.0,0.0,0.15997708518703607,S
1.0,1.0,female,0.4093993465694898,0.375,0.0,0.24148921906804965,S
0.0,1.0,male,0.19577783362653933,0.125,0.5,0.5237345050766061,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.12264909864339432,S
1.0,0.0,female,0.2837396330736366,0.375,0.3333333333333333,1.0,S
0.0,1.0,male,0.2963056044232219,0.0,0.0,0.12264909864339432,S
0.0,1.0,male,0.35913546117114853,0.0,0.0,0.12264909864339432,S
0.0,1.0,male,0.24604171902488062,0.0,0.0,0.11966590690247796,S
0.0,0.0,male,0.5727569741140991,0.125,0.0,0.932056970125422,S
0.0,1.0,male,0.32143754712239253,0.125,0.3333333333333333,0.3134789074022159,S
0.0,1.0,male,0.7361146016587082,0.0,0.0,0.11046036834342966,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.12264909864339432,S
0.0,0.0,male,0.8869062578537321,0.0,0.0,0.5279883719512939,C
1.0,0.0,male,0.2837396330736366,0.0,0.16666666666666666,0.965321538705313,C
1.0,0.5,female,0.4219653179190751,0.0,0.16666666666666666,0.35042599612398373,S
0.0,0.5,male,0.4219653179190751,0.125,0.0,0.3961337347488512,S
0.0,1.0,female,0.34656948982156316,0.0,0.0,0.12029972087807612,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.12029972087807612,S
0.0,0.0,male,0.2586076903744659,0.0,0.16666666666666666,1.0,S
0.0,1.0,male,0.4093993465694898,0.0,0.0,0.13185463720244261,S
0.0,1.0,male,0.4596632319678311,0.25,0.0,0.12074460953402483,S
0.0,1.0,male,0.34656948982156316,0.0,0.0,0.12029972087807612,S
1.0,1.0,female,0.2586076903744659,0.0,0.0,0.11655473349341199,S
1.0,1.0,male,0.3088715757728072,0.0,0.0,0.11845922260278147,S
0.0,1.0,male,0.4722292033174164,0.0,0.0,0.12029972087807612,S
1.0,1.0,female,0.2648906760492586,0.125,0.0,0.36794729593018294,Q
0.0,0.0,male,0.5853229454636844,0.0,0.0,0.7922674694977024,S
0.0,1.0,female,0.17692887660216136,0.125,0.0,0.22022293187718633,C
0.0,1.0,male,0.2711736617240512,0.0,0.0,0.12264909864339432,S
0.0,1.0,female,0.24604171902488062,0.125,0.0,0.14969284399644087,S
0.0,1.0,female,0.20834380497612465,0.0,0.0,0.22028539911997366,C
0.0,1.0,male,0.2586076903744659,0.0,0.0,0.12074460953402483,S
0.0,1.0,male,0.8806232721789394,0.0,0.0,0.11807832478090757,Q
0.0,0.5,male,0.35913546117114853,0.125,0.0,0.31995417037407214,S
0.0,0.0,male,0.2963056044232219,0.0,0.16666666666666666,1.0,C
0.0,1.0,female,0.01985423473234481,0.5,0.3333333333333333,0.4765031751642431,S
0.0,0.5,male,0.2586076903744659,0.25,0.0,1.0,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.12264909864339432,S
0.0,0.5,male,0.40311636089469716,0.125,0.0,0.4581560888802213,C
1.0,0.5,female,0.40311636089469716,0.0,0.0,0.1980668673744256,S
0.0,0.0,male,0.6732847449107816,0.0,0.16666666666666666,1.0,S
1.0,1.0,male,0.14551394822819805,0.125,0.0,0.17127756176639078,C
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.11807832478090757,Q
1.0,1.0,male,0.2963056044232219,0.0,0.0,0.10881031897907195,S
1.0,1.0,female,0.2648906760492586,0.125,0.16666666666666666,0.3406491108321246,C
0.0,1.0,male,0.5601910027645137,0.0,0.0,0.10627049230281681,S
0.0,1.0,male,0.4093993465694898,0.0,0.0,0.12029972087807612,C
0.0,1.0,male,0.24604171902488062,0.0,0.0,0.10741318576843849,S
0.0,1.0,female,0.5853229454636844,0.125,0.0,0.22092073668685933,S
1.0,0.5,female,0.35913546117114853,0.125,0.0,0.3961337347488512,S
0.0,0.5,male,0.3088715757728072,0.0,0.0,0.1980668673744256,S
0.0,0.5,male,0.2837396330736366,0.0,0.0,0.2292364979340102,C
1.0,0.0,female,0.2334757476752953,0.0,0.3333333333333333,0.40045006886632617,S
0.0,0.0,male,0.4596632319678311,0.125,0.0,0.8090269736601539,S
0.0,1.0,male,0.19577783362653933,0.0,0.0,0.14042483819460524,S
0.0,0.0,male,0.2963056044232219,0.0,0.0,1.0,C
0.0,1.0,female,0.2648906760492586,0.0,0.3333333333333333,0.23228368050900136,C
1.0,1.0,female,0.2711736617240512,0.0,0.0,0.11807832478090757,S
1.0,1.0,female,0.2963056044232219,0.125,0.0,0.24148921906804965,S
0.0,1.0,male,0.2334757476752953,0.0,0.0,0.10284241190595175,Q
0.0,0.5,male,0.22090977632571,0.0,0.0,0.17521299806199186,S
0.0,0.5,male,0.2334757476752953,0.125,0.16666666666666666,0.5599197981546262,S
1.0,1.0,male,0.33400351847197784,0.0,0.0,0.11877612959058054,S
0.0,1.0,female,0.10781603417944208,0.25,0.3333333333333333,0.5237345050766061,S
0.0,0.5,male,0.4533802462930384,0.0,0.3333333333333333,0.3961337347488512,S
0.0,0.5,male,0.5224930887157577,0.0,0.0,0.1980668673744256,S
0.0,0.5,male,0.6355868308620256,0.0,0.0,0.19082980875882158,S
1.0,0.0,female,0.2711736617240512,0.125,0.0,1.0,S
0.0,1.0,male,0.6921337019351597,0.0,0.0,0.12264909864339432,S
0.0,1.0,male,0.5036441316913798,0.0,0.3333333333333333,0.22092073668685933,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.1114126128981144,S
0.0,0.0,male,0.6355868308620256,0.0,0.16666666666666666,0.935168143534488,C
1.0,1.0,female,0.19577783362653933,0.0,0.0,0.1178238850358958,Q
0.0,1.0,male,0.37170143252073384,0.0,0.0,0.12264909864339432,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.13198109527930474,S
0.0,1.0,male,0.3088715757728072,1.0,0.3333333333333333,1.0,S
0.0,1.0,male,0.5476250314149284,0.0,0.16666666666666666,0.24529819728678864,S
1.0,0.5,female,0.49736114601658704,0.0,0.0,0.23996562778055408,S
0.0,1.0,male,0.32143754712239253,0.0,0.0,0.11845922260278147,S
0.0,1.0,male,0.20834380497612465,0.0,0.0,0.13198109527930474,S
0.0,1.0,male,0.007288263382759488,0.5,0.16666666666666666,0.6046752922248089,S
1.0,1.0,male,0.10781603417944208,0.0,0.3333333333333333,0.31271711175846806,S
1.0,0.0,female,0.4345312892686604,0.0,0.16666666666666666,0.8379752081225699,S
0.0,1.0,female,0.5601910027645137,0.125,0.6666666666666666,0.42508196921126723,S
0.0,0.0,male,0.49736114601658704,0.0,0.0,0.39499104128322954,S
0.0,1.0,male,0.34656948982156316,0.0,0.0,0.8607650866009288,S
0.0,0.0,male,0.7612465443578789,0.0,0.0,0.5104030813110199,S
0.0,1.0,male,0.04498617743151546,0.5,0.16666666666666666,0.4437459624830881,Q
1.0,1.0,female,0.007288263382759488,0.125,0.16666666666666666,0.1696259888107456,S
0.0,1.0,male,0.2586076903744659,0.0,0.0,0.12074460953402483,S
0.0,0.0,male,0.6984166876099522,0.0,0.0,0.4676785344270687,C
0.0,1.0,male,0.22090977632571,0.125,0.16666666666666666,0.11966590690247796,S
0.0,1.0,male,0.3088715757728072,0.375,0.16666666666666666,0.3880084224126373,S
0.0,0.0,female,0.6230208595124404,0.0,0.0,0.4374611484221688,C
0.0,0.5,male,0.37170143252073384,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.4470972606182458,0.0,0.0,0.0,S
0.0,1.0,female,0.2648906760492586,1.0,0.3333333333333333,1.0,S
0.0,0.5,male,0.37170143252073384,0.0,0.0,0.22930048876808504,C
0.0,1.0,male,0.10781603417944208,0.5,0.3333333333333333,0.47821721536267564,S
1.0,0.5,male,0.007288263382759488,0.25,0.16666666666666666,0.5942006021232767,S
1.0,1.0,female,0.04498617743151546,0.0,0.3333333333333333,0.33557098107090183,S
0.0,0.0,male,0.49736114601658704,0.0,0.0,0.7617956437477907,S
1.0,1.0,female,0.2648906760492586,0.125,0.0,0.23615664956181515,Q
1.0,0.0,male,0.5601910027645137,0.0,0.0,0.40451348683007693,S
0.0,1.0,male,0.49736114601658704,0.125,0.16666666666666666,0.23615664956181515,Q
0.0,1.0,male,0.4470972606182458,0.0,0.0,0.12029972087807612,S
1.0,0.5,female,0.39683337521990447,0.0,0.0,0.1980668673744256,S
0.0,0.5,male,0.2334757476752953,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.2334757476752953,0.125,0.0,0.11966590690247796,S
1.0,0.5,male,0.032420206081930136,0.125,0.16666666666666666,0.3961337347488512,S
1.0,0.0,female,0.5476250314149284,0.0,0.0,0.42235169362407515,C
1.0,0.0,female,0.723548630309123,0.0,0.0,1.0,C
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.11807832478090757,Q
0.0,1.0,male,0.5224930887157577,0.0,0.16666666666666666,0.12804565898370365,S
1.0,1.0,female,0.2648906760492586,0.0,0.0,0.11807832478090757,Q
0.0,0.5,female,0.2963056044232219,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.34656948982156316,0.0,0.0,0.14474117231208025,S
0.0,1.0,male,0.3088715757728072,1.0,0.3333333333333333,1.0,S
0.0,1.0,male,0.4219653179190751,0.0,0.0,0.09896944285313798,S
0.0,1.0,male,0.5664739884393064,0.0,0.0,0.11007947052155576,C
1.0,1.0,male,0.22090977632571,0.0,0.0,0.12264909864339432,S
0.0,1.0,female,0.01985423473234481,0.0,0.16666666666666666,0.15940573845422523,S
0.0,1.0,male,0.39683337521990447,0.125,0.0,0.24148921906804965,S
1.0,1.0,male,0.32143754712239253,0.0,0.0,0.2862447131382324,C
1.0,1.0,female,0.19577783362653933,0.0,0.0,0.11807832478090757,Q
1.0,0.0,male,0.49736114601658704,0.0,0.0,0.4723132991236303,C
0.0,1.0,male,0.2963056044232219,0.0,0.0,0.10741318576843849,S
1.0,0.5,female,0.4345312892686604,0.0,0.0,0.31995417037407214,S
0.0,1.0,male,0.2711736617240512,0.0,0.0,0.11046036834342966,S
0.0,0.5,male,0.37170143252073384,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.3088715757728072,0.125,0.0,0.11807832478090757,Q
1.0,0.0,female,0.38426740387031916,0.125,0.0,1.0,C
1.0,1.0,female,0.33400351847197784,0.0,0.0,0.12074460953402483,S
0.0,0.5,male,0.5224930887157577,0.125,0.0,0.411369647623807,S
1.0,0.0,female,0.39683337521990447,0.0,0.0,1.0,C
0.0,0.5,male,0.37170143252073384,0.0,0.0,0.15997708518703607,S
1.0,1.0,male,0.19577783362653933,0.0,0.0,0.12264909864339432,S
0.0,0.5,male,0.33400351847197784,0.0,0.0,0.1980668673744256,S
0.0,1.0,male,0.6355868308620256,0.0,0.0,0.12264909864339432,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.12029972087807612,S
1.0,0.0,male,0.4722292033174164,0.125,0.0,1.0,S
0.0,1.0,male,0.2711736617240512,0.0,0.0,0.14245578538083686,S
1.0,0.5,male,0.2334757476752953,0.0,0.0,0.15997708518703607,S
0.0,1.0,male,0.2523247046996733,0.0,0.0,0.11046036834342966,S
0.0,0.5,male,0.22090977632571,0.0,0.0,0.1980668673744256,S
0.0,1.0,female,0.2648906760492586,0.375,0.16666666666666666,0.3880084224126373,S
1.0,0.0,female,0.4345312892686604,0.125,0.0,1.0,S
0.0,1.0,male,0.35913546117114853,0.0,0.0,0.11845922260278147,S
0.0,0.5,male,0.7361146016587082,0.0,0.0,0.2056848238119035,S
1.0,1.0,female,0.05755214878110078,0.5,0.3333333333333333,0.47821721536267564,S
0.0,0.5,male,0.2963056044232219,0.0,0.0,0.15997708518703607,S
0.0,1.0,female,0.2648906760492586,0.0,0.0,0.1150311422059164,S
0.0,0.5,male,0.5476250314149284,0.125,0.0,0.3961337347488512,S
1.0,0.5,female,0.09525006282985675,0.0,0.3333333333333333,0.39994271296759015,S
0.0,0.5,male,0.2334757476752953,0.0,0.0,0.15997708518703607,S
0.0,0.5,male,0.4093993465694898,0.0,0.0,0.18702083054008264,S
0.0,1.0,female,0.2648906760492586,0.125,0.0,0.22022293187718633,C
1.0,1.0,female,0.2648906760492586,0.125,0.0,0.23615664956181515,Q
0.0,0.5,male,0.35913546117114853,0.0,0.0,0.15997708518703607,S
0.0,1.0,male,0.2711736617240512,0.0,0.0,0.10855587923406018,S
0.0,1.0,male,0.37170143252073384,0.0,0.0,0.11007947052155576,C
0.0,0.0,male,0.5476250314149284,0.25,0.0,1.0,Q
0.0,1.0,female,0.3088715757728072,0.0,0.0,0.11845922260278147,S
1.0,0.5,female,0.2963056044232219,0.0,0.3333333333333333,0.22092073668685933,S
1.0,0.0,male,0.4596632319678311,0.125,0.16666666666666666,0.8007112124130029,S
0.0,0.5,male,0.6732847449107816,0.125,0.0,0.3961337347488512,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.11046036834342966,S
0.0,1.0,female,0.35913546117114853,0.125,0.16666666666666666,0.15940573845422523,S
0.0,0.0,male,0.7738125157074642,0.0,0.0,0.40451348683007693,S
0.0,1.0,male,0.37170143252073384,0.125,0.0,0.24529819728678864,S
0.0,1.0,female,0.5099271173661725,0.0,0.3333333333333333,0.3079558889850444,S
1.0,1.0,female,0.35913546117114853,0.0,0.3333333333333333,0.23228368050900136,C
1.0,0.0,female,0.4345312892686604,0.0,0.0,1.0,C
1.0,0.0,female,0.37170143252073384,0.0,0.0,1.0,S
1.0,0.0,female,0.4345312892686604,0.0,0.0,1.0,C
1.0,0.5,female,0.6230208595124404,0.0,0.16666666666666666,0.3961337347488512,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.11807832478090757,Q
1.0,1.0,male,0.032420206081930136,0.5,0.3333333333333333,0.47821721536267564,S
0.0,0.0,male,0.648152802211611,0.125,0.16666666666666666,1.0,S
0.0,0.0,male,0.49736114601658704,0.0,0.0,0.0,S
0.0,1.0,female,0.2648906760492586,0.0,0.0,0.11807832478090757,Q
0.0,0.5,male,0.4470972606182458,0.0,0.0,0.15997708518703607,S
0.0,1.0,male,0.19577783362653933,0.5,0.16666666666666666,0.6046752922248089,S
1.0,1.0,male,0.3088715757728072,0.125,0.0,0.11845922260278147,S
1.0,0.0,female,0.723548630309123,0.0,0.16666666666666666,1.0,S
1.0,0.0,female,0.4345312892686604,0.0,0.0,1.0,S
0.0,0.0,male,0.49736114601658704,0.0,0.0,0.4723132991236303,S
1.0,1.0,male,0.3088715757728072,0.0,0.0,0.0,S
1.0,0.5,female,0.5099271173661725,0.0,0.16666666666666666,0.29710030106163837,S
0.0,0.0,male,0.4596632319678311,0.0,0.16666666666666666,0.4525066123861877,C
1.0,1.0,female,0.2648906760492586,0.0,0.0,0.11807832478090757,Q
1.0,0.0,female,0.7863784870570495,0.125,0.0,1.0,S
0.0,1.0,female,0.5601910027645137,0.0,0.0,0.11807832478090757,S
0.0,0.5,male,0.37170143252073384,0.0,0.0,0.0,S
0.0,1.0,male,0.08268409148027142,0.5,0.16666666666666666,0.4437459624830881,Q
1.0,1.0,female,0.4345312892686604,0.125,0.16666666666666666,0.30852723571785523,S
0.0,1.0,male,0.8115104297562202,0.0,0.0,0.11807832478090757,Q
0.0,1.0,male,0.34656948982156316,0.0,0.0,0.11966590690247796,S
0.0,1.0,male,0.19577783362653933,0.0,0.0,0.14474117231208025,S
1.0,1.0,male,0.2334757476752953,0.0,0.0,0.12264909864339432,S
0.0,0.0,male,0.49736114601658704,0.0,0.0,0.3961337347488512,S
0.0,1.0,male,0.4093993465694898,0.0,0.0,0.13198109527930474,C
1.0,1.0,male,0.37170143252073384,0.0,0.0,0.14474117231208025,S
0.0,1.0,male,0.2711736617240512,0.0,0.0,0.12029972087807612,S
1.0,0.5,male,0.5224930887157577,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.2711736617240512,0.0,0.0,0.11807832478090757,Q
1.0,0.0,female,0.32143754712239253,0.0,0.0,1.0,S
1.0,0.0,female,0.2334757476752953,0.125,0.0,1.0,C
0.0,0.5,male,0.4470972606182458,0.0,0.0,0.19616237826505611,C
0.0,1.0,female,0.2963056044232219,0.0,0.0,0.13483782894335897,S
0.0,1.0,male,0.2963056044232219,0.0,0.0,0.12029972087807612,S
0.0,0.0,male,0.49736114601658704,0.0,0.0,0.42235169362407515,C
0.0,1.0,male,0.2900226187484292,0.0,0.0,0.11014346135563058,C
0.0,0.0,female,0.01985423473234481,0.125,0.3333333333333333,1.0,S
1.0,0.0,male,0.49736114601658704,0.0,0.0,0.46469534268615237,S
1.0,0.0,female,0.6230208595124404,0.0,0.16666666666666666,1.0,C
1.0,1.0,female,0.2648906760492586,0.0,0.0,0.11807832478090757,Q
1.0,1.0,male,0.3088715757728072,0.25,0.0,0.3542349743427227,Q
0.0,1.0,male,0.2334757476752953,0.0,0.0,0.0,S
1.0,0.5,female,0.34656948982156316,0.0,0.0,0.18816352400570432,Q
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.12264909864339432,S
1.0,0.0,male,0.006282985674792663,0.125,0.3333333333333333,1.0,S
1.0,0.0,female,0.4345312892686604,0.0,0.0,1.0,C
1.0,0.0,female,0.20834380497612465,0.125,0.0,1.0,C
0.0,0.5,male,0.37170143252073384,0.125,0.0,0.3656619089989396,C
1.0,0.0,female,0.37170143252073384,0.0,0.0,0.8673683312409346,C
1.0,0.0,female,0.2963056044232219,0.0,0.0,1.0,C
1.0,0.0,female,0.22090977632571,0.25,0.3333333333333333,1.0,C
0.0,0.5,female,0.32143754712239253,0.125,0.16666666666666666,0.3961337347488512,S
0.0,1.0,male,0.34656948982156316,0.0,0.0,0.12029972087807612,S
0.0,0.5,male,0.5350590600653431,0.125,0.16666666666666666,0.39994271296759015,S
1.0,1.0,female,0.32143754712239253,0.0,0.0,0.11966590690247796,S
1.0,0.5,female,0.2963056044232219,0.125,0.0,0.3961337347488512,S
0.0,0.5,male,0.6732847449107816,0.0,0.0,0.2133027802493814,S
1.0,0.0,female,0.38426740387031916,0.0,0.3333333333333333,1.0,S
1.0,0.0,female,0.49736114601658704,0.125,0.16666666666666666,1.0,C
0.0,1.0,male,0.2711736617240512,0.0,0.0,0.11046036834342966,S
0.0,1.0,male,0.33400351847197784,0.0,0.0,0.12029972087807612,S
1.0,0.5,female,0.37170143252073384,0.0,0.0,0.18816352400570432,Q
1.0,0.5,female,0.2711736617240512,0.125,0.16666666666666666,0.44184147337371865,S
0.0,1.0,male,0.3088715757728072,1.0,0.3333333333333333,1.0,S
1.0,0.0,female,0.4470972606182458,0.0,0.0,1.0,C
0.0,1.0,male,0.7612465443578789,0.0,0.0,0.0950340065575369,S
1.0,0.5,female,0.4470972606182458,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.38426740387031916,0.125,0.16666666666666666,0.31271711175846806,S
1.0,0.0,female,0.19577783362653933,0.0,0.16666666666666666,0.8833660397596382,C
1.0,1.0,female,0.2648906760492586,0.25,0.0,0.3542349743427227,Q
0.0,0.0,male,0.5664739884393064,0.0,0.0,0.4342235169362407,S
0.0,0.0,male,0.4722292033174164,0.0,0.16666666666666666,1.0,S
0.0,1.0,male,0.19577783362653933,0.25,0.0,0.27424643174920466,S
1.0,0.0,female,0.4345312892686604,0.125,0.0,1.0,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.12029972087807612,S
0.0,0.0,male,0.35913546117114853,0.125,0.0,1.0,S
1.0,0.0,female,0.5099271173661725,0.0,0.0,1.0,C
1.0,1.0,male,0.5601910027645137,0.0,0.0,0.12264909864339432,S
0.0,0.0,male,0.5601910027645137,0.0,0.0,0.5408749070609314,S
1.0,0.5,male,0.01985423473234481,0.125,0.16666666666666666,0.3961337347488512,S
1.0,0.0,female,0.2963056044232219,0.375,0.3333333333333333,1.0,S
0.0,0.5,male,0.34656948982156316,0.0,0.0,0.1980668673744256,S
0.0,0.5,male,0.3088715757728072,0.0,0.0,0.1980668673744256,S
0.0,0.5,male,0.4470972606182458,0.0,0.0,0.1980668673744256,S
1.0,0.5,female,0.2963056044232219,0.0,0.0,0.1980668673744256,S
1.0,0.5,female,0.49736114601658704,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.2648906760492586,0.125,0.0,0.24529819728678864,S
1.0,1.0,male,0.032420206081930136,0.125,0.16666666666666666,0.24225101471179747,S
0.0,1.0,male,0.5224930887157577,0.0,0.0,0.13198109527930474,S
0.0,1.0,male,0.2837396330736366,0.0,0.0,0.1405512962714674,S
0.0,0.0,male,0.49736114601658704,0.0,0.0,0.5332569506234536,S
0.0,1.0,male,0.18321186227695402,0.125,0.16666666666666666,0.11014346135563058,C
0.0,1.0,male,0.3088715757728072,0.125,0.0,0.2711992491742135,S
0.0,1.0,male,0.3088715757728072,0.0,0.0,0.11007947052155576,C
0.0,1.0,male,0.34656948982156316,0.0,0.0,0.14474117231208025,S
1.0,0.0,female,0.2711736617240512,0.0,0.16666666666666666,0.8379752081225699,S
0.0,0.5,female,0.4722292033174164,0.0,0.0,0.1980668673744256,S
1.0,1.0,female,0.2648906760492586,0.0,0.0,0.12004680472435186,Q
1.0,1.0,female,0.2648906760492586,0.0,0.0,0.12004680472435186,Q
0.0,1.0,male,0.49736114601658704,0.125,0.6666666666666666,0.42508196921126723,S
